name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
Sparkling Tires Auto Repair inc,(954) 893-9293,http://sparklingtires.wixsite.com/home,,"Sparkling Tires Autor Repair, 6450 Pines Blvd, Pembroke Pines, FL 33024, United States","Sparkling Tires Autor Repair, 6450 Pines Blvd",Pembroke Pines,FL,33024,4.7,609,Tire shop,,,https://www.google.com/maps/place/Sparkling+Tires+Auto+Repair+inc/data=!4m7!3m6!1s0x88d9a9176b5470b9:0x9ff0393dca022fdd!8m2!3d26.0094723!4d-80.2166417!16s%2Fg%2F1hc10r5ns!19sChIJuXBUaxep2YgR3S8Cyj058J8?authuser=0&hl=en&rclk=1,auto repair shop,Pembroke Pines,city,FL,2026-07-23T13:51:34,0x88d9a9176b5470b9:0x9ff0393dca022fdd
AAMCO Transmissions & Total Car Care,(850) 477-2500,http://www.aamcotransmissionpensacola.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,,"5655 N Davis Hwy, Pensacola, FL 32503, United States",5655 N Davis Hwy,Pensacola,FL,32503,4.7,277,Transmission shop,,,https://www.google.com/maps/place/AAMCO+Transmissions+%26+Total+Car+Care/data=!4m7!3m6!1s0x8890bff4558b2cab:0x36c2c8d1ba39b2d4!8m2!3d30.4783772!4d-87.2248931!16s%2Fg%2F1tl_mh8s!19sChIJqyyLVfS_kIgR1LI5utHIwjY?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x8890bff4558b2cab:0x36c2c8d1ba39b2d4
DeBroux Automotive Inc,(850) 477-3317,http://debrouxautomotive.com/,,"9009 N Davis Hwy, Pensacola, FL 32514, United States",9009 N Davis Hwy,Pensacola,FL,32514,4.7,173,Auto repair shop,,,https://www.google.com/maps/place/DeBroux+Automotive+Inc/data=!4m7!3m6!1s0x8890eac67104464d:0x610d27eefd10ad0a!8m2!3d30.5263659!4d-87.2104384!16s%2Fg%2F1tc_lxy3!19sChIJTUYEccbqkIgRCq0Q_e4nDWE?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890eac67104464d:0x610d27eefd10ad0a
Firestone Complete Auto Care,(850) 462-3402,https://www.firestonecompleteautocare.com/florida/pensacola/7179-n-davis-hwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"7179 N Davis Hwy, Pensacola, FL 32504, United States",7179 N Davis Hwy,Pensacola,FL,32504,4.2,387,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8890eaaad398f5c9:0x8bb551c0d80f17dc!8m2!3d30.5012858!4d-87.2226799!16s%2Fg%2F1tmk987d!19sChIJyfWY06rqkIgR3BcP2MBRtYs?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890eaaad398f5c9:0x8bb551c0d80f17dc
Lo's Auto Repair,,,,"419 N 72nd Ave, Pensacola, FL 32506, United States",419 N 72nd Ave,Pensacola,FL,32506,4.2,10,Auto repair shop,,,https://www.google.com/maps/place/Lo%27s+Auto+Repair/data=!4m7!3m6!1s0x8890bc6d73cc43f9:0xb3d44e802cd12130!8m2!3d30.4149202!4d-87.30777!16s%2Fg%2F11bzypy6db!19sChIJ-UPMc228kIgRMCHRLIBO1LM?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890bc6d73cc43f9:0xb3d44e802cd12130
Meineke Car Care Center,(850) 912-9592,https://www.meineke.com/locations/fl/pensacola-2058/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,,"2871 W Michigan Ave, Pensacola, FL 32526, United States",2871 W Michigan Ave,Pensacola,FL,32526,4.4,607,Auto repair shop,,,https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x8890be64b8fb219b:0x2e1e0c37e9a3f49b!8m2!3d30.460336!4d-87.291159!16s%2Fg%2F11bbrhmjk2!19sChIJmyH7uGS-kIgRm_Sj6TcMHi4?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890be64b8fb219b:0x2e1e0c37e9a3f49b
Midas,(448) 221-1200,https://www.midas.com/store/fl/pensacola/8969-pensacola-blvd-32534/?shopnum=3215&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"8969 Pensacola Blvd, Pensacola, FL 32534, United States",8969 Pensacola Blvd,Pensacola,FL,32534,4.6,18,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x889095c3bbae5559:0x54abb385bef2946d!8m2!3d30.5297406!4d-87.276327!16s%2Fg%2F11z11wn78s!19sChIJWVWuu8OVkIgRbZTyvoWzq1Q?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x889095c3bbae5559:0x54abb385bef2946d
Midas,(850) 325-0958,https://www.midas.com/store/fl/pensacola/5275-n-davis-hwy-32503/?shopnum=3214&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"5275 N Davis Hwy, Pensacola, FL 32503, United States",5275 N Davis Hwy,Pensacola,FL,32503,5.0,52,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x8890bfb93b73d399:0x3953bc5d3a33d8e0!8m2!3d30.4728932!4d-87.2255817!16s%2Fg%2F11ytpnx2jy!19sChIJmdNzO7m_kIgR4NgzOl28Uzk?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x8890bfb93b73d399:0x3953bc5d3a33d8e0
Nevels Automotive Service Inc,(850) 944-3008,,,"3170 W Michigan Ave, Pensacola, FL 32526, United States",3170 W Michigan Ave,Pensacola,FL,32526,4.3,102,Auto repair shop,,,https://www.google.com/maps/place/Nevels+Automotive+Service+Inc/data=!4m7!3m6!1s0x8890be79686f9d09:0x889bcaf955133807!8m2!3d30.4613189!4d-87.2972183!16s%2Fg%2F1tdh4n3g!19sChIJCZ1vaHm-kIgRBzgTVfnKm4g?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x8890be79686f9d09:0x889bcaf955133807
Pensacola Imports Inc,(850) 791-6607,https://www.pensacolaimports.com/,,"725 W Garden St, Pensacola, FL 32502, United States",725 W Garden St,Pensacola,FL,32502,4.3,71,Auto repair shop,,,https://www.google.com/maps/place/Pensacola+Imports+Inc/data=!4m7!3m6!1s0x8890bf54154f89c1:0x8ac9afda370f504a!8m2!3d30.4108129!4d-87.2258499!16s%2Fg%2F1tnblxp3!19sChIJwYlPFVS_kIgRSlAPN9qvyYo?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x8890bf54154f89c1:0x8ac9afda370f504a
Pep Boys Auto Service & Tires,(850) 361-2530,https://www.pepboys.com/stores/fl/pensacola/6340-n-davis-hwy?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"6340 N Davis Hwy, Pensacola, FL 32504, United States",6340 N Davis Hwy,Pensacola,FL,32504,4.1,693,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x8890bff8f345bc9b:0xa3e8ab6a5b04df1e!8m2!3d30.4903022!4d-87.2227147!16s%2Fg%2F1td_cg9v!19sChIJm7xF8_i_kIgRHt8EW2qr6KM?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890bff8f345bc9b:0xa3e8ab6a5b04df1e
Pep Boys Auto Service & Tires,(850) 332-3589,https://www.pepboys.com/stores/fl/pensacola/300-e-cervantes-st?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"300 E Cervantes St, Pensacola, FL 32501, United States",300 E Cervantes St,Pensacola,FL,32501,4.2,501,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x8890c0a4bfc78241:0x8bb20e44de4dcf7!8m2!3d30.4223968!4d-87.2128858!16s%2Fg%2F1tdw8vfx!19sChIJQYLHv6TAkIgR99zkTeQguwg?authuser=0&hl=en&rclk=1,auto repair shop,Santa Rosa County,county,FL,2026-07-23T11:41:38,0x8890c0a4bfc78241:0x8bb20e44de4dcf7
Pep Boys at Navy Exchange - Car Care Center,(448) 239-6131,https://www.mynavyexchange.com/storelocator/storesearch.jsp?displayDetails=true&storeid=193,,"5600 US-98 Bldg 3778, Pensacola, FL 32507, United States",5600 US-98 Bldg 3778,Pensacola,FL,32507,4.4,12,Auto repair shop,,,https://www.google.com/maps/place/Pep+Boys+at+Navy+Exchange+-+Car+Care+Center/data=!4m7!3m6!1s0x8890b9028e831e05:0xf4157753fc1abba0!8m2!3d30.4007182!4d-87.2880438!16s%2Fg%2F11s_z3gqyt!19sChIJBR6DjgK5kIgRoLsa_FN3FfQ?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x8890b9028e831e05:0xf4157753fc1abba0
Profast Auto Service Center Inc.,(850) 475-9840,http://profastautomotive.com/,,"8812 N Palafox St, Pensacola, FL 32534, United States",8812 N Palafox St,Pensacola,FL,32534,4.2,129,Auto repair shop,,,https://www.google.com/maps/place/Profast+Auto+Service+Center+Inc./data=!4m7!3m6!1s0x889095a308ebdbff:0x31a316f6c9b8bee3!8m2!3d30.5258337!4d-87.2694167!16s%2Fg%2F1tksjkzg!19sChIJ_9vrCKOVkIgR4764yfYWozE?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-23T05:04:10,0x889095a308ebdbff:0x31a316f6c9b8bee3
Runway Imports Inc,(850) 477-0216,https://www.importautorepairpensacola.com/,,"6606 N 9th Ave, Pensacola, FL 32504, United States",6606 N 9th Ave,Pensacola,FL,32504,4.6,184,Auto repair shop,,,https://www.google.com/maps/place/Runway+Imports+Inc/data=!4m7!3m6!1s0x8890c028a931b245:0xd7c97fb9b666589d!8m2!3d30.4925584!4d-87.1918051!16s%2Fg%2F1tj6vlsc!19sChIJRbIxqSjAkIgRnVhmtrl_ydc?authuser=0&hl=en&rclk=1,auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890c028a931b245:0xd7c97fb9b666589d
"Vannoy's Tires, Inc. Tire Pros",(850) 477-0209,https://vannoystirespensacola.com/tires-auto-repair-pensacola-fl-4,,"6113 N 9th Ave, Pensacola, FL 32504, United States",6113 N 9th Ave,Pensacola,FL,32504,4.7,587,Tire shop,,,"https://www.google.com/maps/place/Vannoy%27s+Tires,+Inc.+Tire+Pros/data=!4m7!3m6!1s0x8890c03d2e118749:0x2553d912bd86a7a0!8m2!3d30.4860897!4d-87.2002487!16s%2Fg%2F1tk68g58!19sChIJSYcRLj3AkIgRoKeGvRLZUyU?authuser=0&hl=en&rclk=1",auto repair shop,Escambia County,county,FL,2026-07-15T09:52:20,0x8890c03d2e118749:0x2553d912bd86a7a0
AutoZone Auto Parts,(850) 295-6051,https://www.autozone.com/locations/fl/perry/2171-s-byron-butler-blvd.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:10078,,"2171 S Byron Butler Pkwy, Perry, FL 32348, United States",2171 S Byron Butler Pkwy,Perry,FL,32348,4.6,13,Auto parts store,,,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x88eea994f233ca27:0x2b67b2d72d182696!8m2!3d30.095632!4d-83.581118!16s%2Fg%2F11yl1cxrtr!19sChIJJ8oz8pSp7ogRliYYLdeyZys?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eea994f233ca27:0x2b67b2d72d182696
Big Tire Inc,(850) 347-5541,,,"1951 US-27, Perry, FL 32347, United States",1951 US-27,Perry,FL,32347,4.0,3,Used tire shop,,,https://www.google.com/maps/place/Big+Tire+Inc/data=!4m7!3m6!1s0x88eea97dc60493a9:0x8d249c8ecf6c4fe9!8m2!3d30.1000285!4d-83.5552132!16s%2Fg%2F1vs1sq9r!19sChIJqZMExn2p7ogR6U9sz46cJI0?authuser=0&hl=en&rclk=1,auto repair shop,Lafayette County,county,FL,2026-07-23T06:55:26,0x88eea97dc60493a9:0x8d249c8ecf6c4fe9
Campbell's Automotive Repair Solutions Inc.,(850) 838-2167,https://www.facebook.com/CARS1137,,"1137 N Byron Butler Pkwy, Perry, FL 32347, United States",1137 N Byron Butler Pkwy,Perry,FL,32347,4.7,162,Auto repair shop,,,https://www.google.com/maps/place/Campbell%27s+Automotive+Repair+Solutions+Inc./data=!4m7!3m6!1s0x88eea9e3224359b7:0x5825d17563c33296!8m2!3d30.1291694!4d-83.5986938!16s%2Fg%2F1tg5vw_1!19sChIJt1lDIuOp7ogRljLDY3XRJVg?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-23T12:18:01,0x88eea9e3224359b7:0x5825d17563c33296
Cribbs and Sons Inc.,(850) 584-3883,,,"1005 S Jefferson St, Perry, FL 32347, United States",1005 S Jefferson St,Perry,FL,32347,4.7,99,Auto repair shop,,,https://www.google.com/maps/place/Cribbs+and+Sons+Inc./data=!4m7!3m6!1s0x88eea9e5f3e07949:0x51f09fa1925a3d18!8m2!3d30.1105751!4d-83.5823267!16s%2Fg%2F1s04fnyyg!19sChIJSXng8-Wp7ogRGD1akqGf8FE?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-23T12:18:01,0x88eea9e5f3e07949:0x51f09fa1925a3d18
Harrop & Son's Auto Repair Inc.,(850) 371-5931,,,"2721 W U.S 98, Perry, FL 32347, United States",2721 W U.S 98,Perry,FL,32347,4.7,19,Auto repair shop,,,https://www.google.com/maps/place/Harrop+%26+Son%27s+Auto+Repair+Inc./data=!4m7!3m6!1s0x88e74d0c7d139383:0x41a550bbc44c4a95!8m2!3d30.1010905!4d-83.616718!16s%2Fg%2F1hc2v8040!19sChIJg5MTfQxN54gRlUpMxLtQpUE?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-23T12:18:01,0x88e74d0c7d139383:0x41a550bbc44c4a95
NAPA Auto Parts - Perry Auto Supply,(850) 584-2118,https://www.napaonline.com/en/FL/Perry/store/28356?cid=pl_jobber_google_dac_28356_ao,,"1107 S Jefferson St, Perry, FL 32348, United States",1107 S Jefferson St,Perry,FL,32348,4.7,95,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Perry+Auto+Supply/data=!4m7!3m6!1s0x88eea9e590daa39d:0xd06268aa3a507787!8m2!3d30.109917!4d-83.582405!16s%2Fg%2F11b7hm1hw7!19sChIJnaPakOWp7ogRh3dQOqpoYtA?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eea9e590daa39d:0xd06268aa3a507787
O'Reilly Auto Parts,(850) 584-4111,https://locations.oreillyauto.com/en-us/fl/perry/autoparts-2151.html,,"2284 S Byron Butler Pkwy, Perry, FL 32348, United States",2284 S Byron Butler Pkwy,Perry,FL,32348,4.5,244,Auto parts store,,,https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x88eeaa1d977b9205:0x23a224ae3272682e!8m2!3d30.0936049!4d-83.5777459!16s%2Fg%2F1thxlx9r!19sChIJBZJ7lx2q7ogRLmhyMq4koiM?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eeaa1d977b9205:0x23a224ae3272682e
Rest Stop with Bathrooms,,,,"5871 US-19, Perry, FL 32347, United States",5871 US-19,Perry,FL,32347,4.4,315,Rest stop,,,https://www.google.com/maps/place/Rest+Stop+with+Bathrooms/data=!4m7!3m6!1s0x88ec1cc834398baf:0x59409b86a249580e!8m2!3d30.1992097!4d-83.6550055!16s%2Fg%2F11dftlxxk6!19sChIJr4s5NMgc7IgRDlhJooabQFk?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88ec1cc834398baf:0x59409b86a249580e
Ring Power Corporation,(850) 584-2800,https://www.ringpower.com/locations/perry/?utm_content=local&utm_source=googlegmb&utm_medium=referral&utm_campaign=gmb,,"2920 S Byron Butler Pkwy, Perry, FL 32348, United States",2920 S Byron Butler Pkwy,Perry,FL,32348,5.0,6,Construction machine dealer,,,https://www.google.com/maps/place/Ring+Power+Corporation/data=!4m7!3m6!1s0x88eeaa18bd40fe15:0x7e78ea88e16dc16f!8m2!3d30.0837591!4d-83.5673716!16s%2Fg%2F1thx4wyh!19sChIJFf5AvRiq7ogRb8Ft4YjqeH4?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eeaa18bd40fe15:0x7e78ea88e16dc16f
Take 5 Oil Change,(850) 588-1601,https://www.take5.com/locations/oil-change/florida/perry/30471/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,,"1631 S Byron Butler Pkwy, Perry, FL 32348, United States",1631 S Byron Butler Pkwy,Perry,FL,32348,4.7,621,Oil change service,,,https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x88eea9fc6b7feae3:0x418bbf32db1a1ff0!8m2!3d30.1023913!4d-83.5879174!16s%2Fg%2F1tqtyq0t!19sChIJ4-p_a_yp7ogR8B8a2zK_i0E?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-23T12:18:01,0x88eea9fc6b7feae3:0x418bbf32db1a1ff0
Taller de carro,,,,"27 W Hampton Springs Ave, Perry, FL 32347, United States",27 W Hampton Springs Ave,Perry,FL,32347,,,Auto repair shop,,,https://www.google.com/maps/place/Taller+de+carro/data=!4m7!3m6!1s0x88eea90035967793:0xa56ce52887ff150c!8m2!3d30.1115662!4d-83.5821063!16s%2Fg%2F11zgcmdxg6!19sChIJk3eWNQCp7ogRDBX_hyjlbKU?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-23T12:18:01,0x88eea90035967793:0xa56ce52887ff150c
Tesla Supercharger,,https://tesla.com/charge,,"2717 S Byron Butler Pkwy, Perry, FL 32348, United States",2717 S Byron Butler Pkwy,Perry,FL,32348,3.6,55,Electric vehicle charging station,,,https://www.google.com/maps/place/Tesla+Supercharger/data=!4m7!3m6!1s0x88eeab7e14295d43:0x5b3c9e7efa808b96!8m2!3d30.086061!4d-83.571334!16s%2Fg%2F11q7vfqrmz!19sChIJQ10pFH6r7ogRlouA-n6ePFs?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eeab7e14295d43:0x5b3c9e7efa808b96
Walmart Auto Care Center,(850) 223-4194,https://www.walmart.com/store/5172-perry-fl/auto-care-center/?veh=seo_loc,,"1900 S Jefferson St, Perry, FL 32348, United States",1900 S Jefferson St,Perry,FL,32348,4.1,64,Oil change service,,,https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x88eea9eff8ab3679:0xf03cb844be8f2b3d!8m2!3d30.1022047!4d-83.5799509!16s%2Fg%2F11xq4whdn!19sChIJeTar-O-p7ogRPSuPvkS4PPA?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eea9eff8ab3679:0xf03cb844be8f2b3d
iFixandRepair - Perry Walmart,(448) 208-4297,https://ifixandrepair.com/stores/perry-walmart/,,"1900 S Jefferson St, Perry, FL 32348, United States",1900 S Jefferson St,Perry,FL,32348,4.9,28,Phone repair service,,,https://www.google.com/maps/place/iFixandRepair+-+Perry+Walmart/data=!4m7!3m6!1s0x88eea9de2d1f5fd1:0xd3dbbd38c40b3cb6!8m2!3d30.1020673!4d-83.5801122!16s%2Fg%2F11ln3p6f9w!19sChIJ0V8fLd6p7ogRtjwLxDi929M?authuser=0&hl=en&rclk=1,auto repair shop,Taylor County,county,FL,2026-07-15T14:48:58,0x88eea9de2d1f5fd1:0xd3dbbd38c40b3cb6
Cooper Auto Repair Service,,,,"8900 49th Street N, Pinellas Park, FL 33782, United States",8900 49th Street N,Pinellas Park,FL,33782,4.8,23,Auto repair shop,,,https://www.google.com/maps/place/Cooper+Auto+Repair+Service/data=!4m7!3m6!1s0x88c2e582fdd64bbb:0x886483395953c4cf!8m2!3d27.853163!4d-82.7006151!16s%2Fg%2F11hdk_mf4t!19sChIJu0vW_YLlwogRz8RTWTmDZIg?authuser=0&hl=en&rclk=1,auto repair shop,Pinellas County,county,FL,2026-07-23T10:32:55,0x88c2e582fdd64bbb:0x886483395953c4cf
Expert Auto Service Inc,(954) 336-5965,http://www.expertautoserviceinc.com/,,"Serving Broward County, We Come To You, 5781 SW 5th St, Plantation, FL 33317, United States","Serving Broward County, We Come To You, 5781 SW 5th St",Plantation,FL,33317,5.0,61,Auto repair shop,,,https://www.google.com/maps/place/Expert+Auto+Service+Inc/data=!4m7!3m6!1s0xaa7259cae8c29a91:0xc8c88943e06ee9d7!8m2!3d26.114719!4d-80.2279409!16s%2Fg%2F11pf2rdnnd!19sChIJkZrC6MpZcqoR1-lu4EOJyMg?authuser=0&hl=en&rclk=1,auto repair shop,Broward County,county,FL,2026-07-23T03:47:47,0xaa7259cae8c29a91:0xc8c88943e06ee9d7
AAMCO Transmissions & Total Car Care,(941) 625-0900,https://www.aamco.com/Auto-Repair-Center/FL/Port-Charlotte/Tamiami-Trail-Unit-I?utm_source=G&utm_medium=local&utm_campaign=google-local,,"1182 S Tamiami Trl, Port Charlotte, FL 33953, United States",1182 S Tamiami Trl,Port Charlotte,FL,33953,4.2,125,Transmission shop,,,https://www.google.com/maps/place/AAMCO+Transmissions+%26+Total+Car+Care/data=!4m7!3m6!1s0x88dcabb875fae95b:0xe2e27e4d4413e1ea!8m2!3d27.015217!4d-82.149641!16s%2Fg%2F1tj2p88f!19sChIJW-n6dbir3IgR6uETRE1-4uI?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dcabb875fae95b:0xe2e27e4d4413e1ea
All-Motive Transmission & Automotive Repair Inc,(941) 629-2000,,,"2090, 19800 Veterans Blvd Unit D9, Port Charlotte, FL 33954, United States","2090, 19800 Veterans Blvd Unit D9",Port Charlotte,FL,33954,4.7,60,Transmission shop,,,https://www.google.com/maps/place/All-Motive+Transmission+%26+Automotive+Repair+Inc/data=!4m7!3m6!1s0x88dca8979581a11f:0xe690250750397d41!8m2!3d27.0210567!4d-82.1255954!16s%2Fg%2F1v6p52sj!19sChIJH6GBlZeo3IgRQX05UAclkOY?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dca8979581a11f:0xe690250750397d41
Avenue Garage Inc,(941) 625-4424,http://www.avenuegarageinc.com/,,"4138 Electric Way, Port Charlotte, FL 33980, United States",4138 Electric Way,Port Charlotte,FL,33980,4.4,212,Auto repair shop,,,https://www.google.com/maps/place/Avenue+Garage+Inc/data=!4m7!3m6!1s0x88dca830cf2eac9f:0xea9de04af7460271!8m2!3d26.9678076!4d-82.0749325!16s%2Fg%2F1tfv5yg7!19sChIJn6wuzzCo3IgRcQJG90rgneo?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dca830cf2eac9f:0xea9de04af7460271
Brad's Automotive and Marine LLC,,http://www.facebook.com/BradsAutomotiveandMarineLLC,,"3212 Normandy Dr, Port Charlotte, FL 33952, United States",3212 Normandy Dr,Port Charlotte,FL,33952,4.6,20,Auto repair shop,,,https://www.google.com/maps/place/Brad%27s+Automotive+and+Marine+LLC/data=!4m7!3m6!1s0x88dca9752852fe87:0x911de7f22aa9e11b!8m2!3d26.9830949!4d-82.0939048!16s%2Fg%2F11q3s5czqz!19sChIJh_5SKHWp3IgRG-GpKvLnHZE?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dca9752852fe87:0x911de7f22aa9e11b
Elevation Automotive Corp,(941) 467-6109,,,"565 Prineville St UNITS 10 & 11, Port Charlotte, FL 33954, United States",565 Prineville St UNITS 10 & 11,Port Charlotte,FL,33954,4.7,50,Auto repair shop,,,https://www.google.com/maps/place/Elevation+Automotive+Corp/data=!4m7!3m6!1s0x88dcabb93e80118d:0xea3f3058b1701c72!8m2!3d27.0171495!4d-82.1405731!16s%2Fg%2F11y9rmnn9j!19sChIJjRGAPrmr3IgRchxwsVgwP-o?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-15T08:58:17,0x88dcabb93e80118d:0xea3f3058b1701c72
Firestone Complete Auto Care,(941) 787-2592,https://www.firestonecompleteautocare.com/florida/port-charlotte/24020-beatrix-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"24020 Beatrix Blvd, Port Charlotte, FL 33954, United States",24020 Beatrix Blvd,Port Charlotte,FL,33954,4.2,540,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88dca964c0c4db43:0xda4dc137ad7f86aa!8m2!3d27.0179737!4d-82.0563414!16s%2Fg%2F11j1fj7wl9!19sChIJQ9vEwGSp3IgRqoZ_rTfBTdo?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-15T08:58:17,0x88dca964c0c4db43:0xda4dc137ad7f86aa
Firestone Complete Auto Care,(941) 787-3356,https://www.firestonecompleteautocare.com/florida/port-charlotte/19560-cochran-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"19560 Cochran Blvd, Port Charlotte, FL 33948, United States",19560 Cochran Blvd,Port Charlotte,FL,33948,4.4,378,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88dcabb65c6164ad:0xed670b5b140e2545!8m2!3d27.0124397!4d-82.1336135!16s%2Fg%2F11pqq7hfkl!19sChIJrWRhXLar3IgRRSUOFFsLZ-0?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dcabb65c6164ad:0xed670b5b140e2545
High Gear Automotive Inc.,(941) 214-8609,https://www.highgearautomotive.com/portcharlotte.html,,"7330 Sawyer Cir Unit 2, Port Charlotte, FL 33981, United States",7330 Sawyer Cir Unit 2,Port Charlotte,FL,33981,4.8,148,Auto repair shop,,,https://www.google.com/maps/place/High+Gear+Automotive+Inc./data=!4m7!3m6!1s0x88c4abf60aa29739:0x6b6f9d5dd2cb471a!8m2!3d26.9262654!4d-82.2250602!16s%2Fg%2F11h18_56j4!19sChIJOZeiCvarxIgRGkfL0l2db2s?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88c4abf60aa29739:0x6b6f9d5dd2cb471a
Jackie's Auto Body Inc,(941) 255-5967,https://www.carwise.com/auto-body-shops/jackies-auto-body-inc-port-charlotte-fl-33954/464709,,"19888 Veterans Blvd, Port Charlotte, FL 33954, United States",19888 Veterans Blvd,Port Charlotte,FL,33954,4.6,208,Auto body shop,,,https://www.google.com/maps/place/Jackie%27s+Auto+Body+Inc/data=!4m7!3m6!1s0x88dca897de7af41d:0xeb4ff1bc71694170!8m2!3d27.0208191!4d-82.1251138!16s%2Fg%2F1td0nv58!19sChIJHfR63peo3IgRcEFpcbzxT-s?authuser=0&hl=en&rclk=1,auto repair shop,Charlotte County,county,FL,2026-07-23T04:05:56,0x88dca897de7af41d:0xeb4ff1bc71694170
